time,fcu_reaFloSup_y,fcu_reaPCoo_y,fcu_reaPFan_y,fcu_reaPHea_y,zon_reaCO2RooAir_y,zon_reaPLig_y,zon_reaPPlu_y,zon_reaTRooAir_y,zon_weaSta_reaWeaCeiHei_y,zon_weaSta_reaWeaCloTim_y,zon_weaSta_reaWeaHDifHor_y,zon_weaSta_reaWeaHDirNor_y,zon_weaSta_reaWeaHGloHor_y,zon_weaSta_reaWeaHHorIR_y,zon_weaSta_reaWeaLat_y,zon_weaSta_reaWeaLon_y,zon_weaSta_reaWeaNOpa_y,zon_weaSta_reaWeaNTot_y,zon_weaSta_reaWeaPAtm_y,zon_weaSta_reaWeaRelHum_y,zon_weaSta_reaWeaSolAlt_y,zon_weaSta_reaWeaSolDec_y,zon_weaSta_reaWeaSolHouAng_y,zon_weaSta_reaWeaSolTim_y,zon_weaSta_reaWeaSolZen_y,zon_weaSta_reaWeaTBlaSky_y,zon_weaSta_reaWeaTDewPoi_y,zon_weaSta_reaWeaTDryBul_y,zon_weaSta_reaWeaTWetBul_y,zon_weaSta_reaWeaWinDir_y,zon_weaSta_reaWeaWinSpe_y,con_oveTSetCoo_activate,con_oveTSetCoo_u,con_oveTSetHea_activate,con_oveTSetHea_u,fcu_oveFan_activate,fcu_oveFan_u,fcu_oveTSup_activate,fcu_oveTSup_u,room_temperature_C,outdoor_temperature_C,lower_setpoint_C,upper_setpoint_C,occupancy,comfortable,occupied,sampled_discomfort_C,heating_thermal_energy_kWh,cooling_electric_energy_kWh,fan_electric_energy_kWh,sampled_hvac_energy_kWh
590400,-1.7197379766029703e-78,0.0,1.9033375031456873e-154,3.9809551979632524e-76,593.0638459114222,56.64000000000001,25.92,296.30412801286354,77777,590400,0.0,0.0,0.0,240,0.6939429105929453,-1.830152253641254,0.0,0.2,101325,0.68,-0.6224470892760117,-0.39128895506760686,39.76736219197608,590040.4838324036,2.1932434160709082,254.93932298782107,267.54999999999995,272.04999999999995,270.31895868461777,3.543018381548489,5.7,0,303.15,0,288.15,0,0.0,0,294.15,23.154128012863566,-1.1000000000000227,15.0,30.0,0,1,0,0.0,3.9809551979632525e-79,0.0,1.9033375031456873e-157,3.9809551979632525e-79
594000,-8.539498579665318e-111,3.568796276267084e-108,4.6930586601296816e-219,0.0,517.1000863491105,56.64000000000001,25.92,295.44195477785536,77777,594000,0.0,0.0,0.0,235,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.72,-0.8227661717690116,-0.3912007437607235,40.0290870857487,593639.4594660068,2.393562498563908,253.79079296344025,267.04999999999995,270.95,269.5204390949639,3.141592653589793,4.6,0,303.15,0,288.15,0,0.0,0,294.15,22.29195477785538,-2.1999999999999886,15.0,30.0,0,1,0,0.0,0.0,3.568796276267084e-111,4.693058660129682e-222,3.568796276267084e-111
597600,-7.388039989320757e-145,6.4239330770651865e-142,3.5127700098935336e-287,0.0,471.025365511782,56.64000000000001,25.92,294.5850875192059,77777,597600,0.0,0.0,0.0,235,0.6939429105929453,-1.830152253641254,0.1,0.30000000000000004,101325,0.72,-1.0154696130318994,-0.3911123237675342,40.29081203302252,597238.4358353046,2.586265939826796,253.7033121494665,265.95,269.84999999999997,268.4991621015402,3.543018381548489,6.2,0,303.15,0,288.15,0,0.0,0,294.15,21.435087519205922,-3.3000000000000114,15.0,30.0,0,1,0,0.0,0.0,6.423933077065187e-145,3.512770009893534e-290,6.423933077065187e-145
601200,1.937686845544441e-177,0.0,0.0,8.314002378376908e-174,443.0794092759484,56.64000000000001,25.92,293.8618573970723,77777,601200,0.0,0.0,0.0,230,0.6939429105929453,-1.830152253641254,0.0,0.1,101325,0.65,-1.1814692399088607,-0.3910236951555996,40.552537033914426,600837.4129419039,2.752265566703757,252.2400256795657,264.84999999999997,269.84999999999997,268.1545677972727,3.543018381548489,4.6,0,303.15,0,288.15,0,0.0,0,294.15,20.711857397072322,-3.3000000000000114,15.0,30.0,0,1,0,0.0,8.314002378376907e-177,0.0,0.0,8.314002378376907e-177
604800,4.238040193412136e-211,0.0,0.0,2.3826029543982462e-207,426.12919328457104,56.64000000000001,25.92,293.1170171069052,77777,604800,0.0,0.0,0.0,227,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.65,-1.2669567259617298,-0.3909348579926233,40.814262088541184,604436.3907874105,2.8377530527566264,251.5362491959373,264.25,269.25,267.6075901336023,3.543018381548489,5.1,0,303.15,0,288.15,0,0.0,0,294.15,19.967017106905246,-3.8999999999999773,15.0,30.0,0,1,0,0.0,2.382602954398246e-210,0.0,0.0,2.382602954398246e-210
608400,2.402893350493943e-287,0.0,0.0,1.6094565937686508e-283,415.84832817212936,56.64000000000001,25.92,292.4610028830271,77777,608400,0.0,0.0,0.0,227,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.65,-1.207791807529813,-0.3908458123464516,41.07598719701945,608035.3693734285,2.7785881343247096,251.5362491959373,264.25,269.25,267.6075901336023,3.543018381548489,3.6,0,303.15,0,288.15,0,0.0,0,294.15,19.31100288302713,-3.8999999999999773,15.0,30.0,0,1,0,0.0,1.6094565937686507e-286,0.0,0.0,1.6094565937686507e-286
612000,-5e-324,1.1294e-320,0.0,0.0,409.6125465759408,56.64000000000001,25.92,291.8626942123938,77777,612000,0.0,0.0,0.0,236,0.6939429105929453,-1.830152253641254,0.30000000000000004,0.6000000000000001,101325,0.62,-1.0519552783499733,-0.3907565582850736,41.337712359465776,611634.3487015606,2.62275160514487,254.09274707597785,263.75,269.25,267.46385336096347,3.543018381548489,2.1,0,303.15,0,288.15,0,0.0,0,294.15,18.712694212393842,-3.8999999999999773,15.0,30.0,0,1,0,0.0,0.0,1e-323,0.0,1e-323
615600,-5e-324,1.261e-320,0.0,0.0,405.83033432113814,56.64000000000001,25.92,291.2087216990507,88888,615600,0.0,0.0,0.0,237,0.6939429105929453,-1.830152253641254,0.4,0.7000000000000001,101325,0.68,-0.8623809794391826,-0.39066709587662074,41.599437575996596,615233.3287734078,2.433177306234079,254.24225152616043,264.25,268.75,267.2904581109242,3.141592653589793,2.6,0,303.15,0,288.15,0,0.0,0,294.15,18.05872169905075,-4.399999999999977,15.0,30.0,0,1,0,0.0,0.0,1.5e-323,0.0,1.5e-323
619200,-5e-324,1.354e-320,0.0,0.0,403.536294781793,56.64000000000001,25.92,290.67358772435705,88888,619200,0.0,0.0,0.0,243,0.6939429105929453,-1.830152253641254,0.5,0.8,101325,0.62,-0.6627029108680169,-0.3905774251893668,41.86116284672824,618832.3095905699,2.2334992376629135,255.76583500172137,264.25,269.84999999999997,268.00603269058456,3.543018381548489,4.1,0,303.15,0,288.15,0,0.0,0,294.15,17.52358772435707,-3.3000000000000114,15.0,30.0,0,1,0,0.0,0.0,1.5e-323,0.0,1.5e-323
622800,-5e-324,1.4387e-320,0.0,0.0,402.14488228203265,56.64000000000001,25.92,290.2363016502845,45700,622800,0.0,0.0,0.0,251,0.6939429105929453,-1.830152253641254,0.7000000000000001,0.9,101325,0.54,-0.46203908409202876,-0.3904875462917279,42.12288817177693,622431.291154645,2.0328354108869253,257.9990696850255,263.75,270.95,268.57439110624045,3.9269908169872414,4.1,0,303.15,0,288.15,0,0.0,0,294.15,17.086301650284497,-2.1999999999999886,15.0,30.0,0,1,0,0.0,0.0,1.5e-323,0.0,1.5e-323
626400,-5e-324,1.5257e-320,0.0,0.0,401.3009435829462,56.64000000000001,25.92,289.69606111443454,77777,626400,0.0,0.0,0.0,241,0.6939429105929453,-1.830152253641254,0.30000000000000004,0.6000000000000001,101325,0.62,-0.26561731296192725,-0.39039745925226177,42.38461355125878,626030.2734672298,1.8364136397568238,255.39717699671257,264.84999999999997,270.34999999999997,268.45710119966617,3.543018381548489,4.1,0,303.15,0,288.15,0,0.0,0,294.15,16.546061114434565,-2.8000000000000114,15.0,30.0,0,1,0,0.0,0.0,1.5e-323,0.0,1.5e-323
630000,-5e-324,1.613e-320,0.0,0.0,400.7890662439548,56.64000000000001,25.92,289.12949457825056,88888,630000,7.019144144144145,9.493902439024387,0.0,243,0.6939429105929453,-1.830152253641254,0.5,0.8,101325,0.62,-0.07799922060286102,-0.39030716413966854,42.646338985289795,629629.2565299195,1.6487955473977576,255.76583500172137,264.25,269.84999999999997,268.00603269058456,3.141592653589793,3.6,0,303.15,0,288.15,0,0.0,0,294.15,15.97949457825058,-3.3000000000000114,15.0,30.0,0,1,0,0.0,0.0,1.5e-323,0.0,1.5e-323
633600,-5e-324,1.644e-320,0.0,0.0,400.4785953407285,56.64000000000001,25.92,288.9982288159434,45700,633600,68.96148965867276,282.9414423885619,92.5,247,0.6939429105929453,-1.830152253641254,0.6000000000000001,0.8,101325,0.59,0.09555674961071148,-0.3902166610227895,42.90806447398586,633228.2403443075,1.475239577184185,256.8050030124437,264.25,270.34999999999997,268.3039471495654,3.543018381548489,5.7,0,303.15,0,288.15,0,0.0,0,294.15,15.8482288159434,-2.8000000000000114,21.0,24.0,2,0,1,5.151771184056599,0.0,1.5e-323,0.0,1.5e-323
637200,0.10256618968783293,0.0,1.1665368220945909,401.30314663629184,606.8916078393429,566.4000000000001,259.20000000000005,294.19286514853667,88888,637200,108.8943661971831,696.1402365677626,231.5,254,0.6939429105929453,-1.830152253641254,0.5,0.8,101325,0.5700000000000001,0.24822776318560735,-0.39012594997060784,43.169790017462766,636827.2249119862,1.3225685636092892,258.7393114765417,265.95,272.54999999999995,270.146950512264,0.7853981633974483,3.6,0,297.15,0,294.15,0,0.1862185583566861,0,297.688152608777,21.04286514853669,-0.6000000000000227,21.0,24.0,2,1,1,0.0,0.40130314663629185,0.0,0.0011665368220945909,0.40246968345838646
640800,4.766495848373692e-13,1.8222984158198273e-10,1.462156315597693e-23,0.0,732.4288385224514,566.4000000000001,259.20000000000005,294.9022125786721,77777,640800,100.3625,861.0861833105336,365.77710843373495,260,0.6939429105929453,-1.830152253641254,0.4,0.8,101325,0.55,0.37113272480391113,-0.3900350310522478,43.43151561583619,640426.2102345461,1.1996636019909854,260.1283749925253,267.04999999999995,274.25,271.5147501290203,0.4014257279586958,3.6,0,297.15,0,294.15,0,0.0,0,294.15,21.75221257867213,1.1000000000000227,21.0,24.0,2,1,1,0.0,0.0,1.8222984158198272e-13,1.4621563155976932e-26,1.8222984158199734e-13
644400,0.024499144707374722,6.275304671213569,0.04032447863594297,0.0,808.4300768878018,566.4000000000001,259.20000000000005,297.3490155250184,77777,644400,81.71838235294118,946.8263305322129,468.24153191714225,257,0.6939429105929453,-1.830152253641254,0.1,0.30000000000000004,101325,0.44,0.4538165266303915,-0.38994390433697484,43.69324126922168,644025.1963135763,1.116979800164505,259.4383138322968,265.95,275.95,272.2281465415137,5.497787143782138,3.6,0,297.15,0,294.15,0,0.04625910681543428,0,296.59489071821474,24.19901552501841,2.8000000000000114,21.0,24.0,2,0,1,0.19901552501841024,0.0,0.00627530467121357,4.032447863594297e-05,0.006315629149849513
648000,0.21493623867402992,342.7842106350406,10.327830175746959,0.0,854.7694870002274,566.4000000000001,259.20000000000005,297.1984198504667,77777,648000,58.09411764705882,968.3645833333334,504.23865131578947,261,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.42,0.48670039936826126,-0.38985256989419576,43.95496697773469,647624.1831506643,1.0840959274266353,260.53481846385273,267.04999999999995,278.15,273.88516106182834,0.4014257279586958,3.1,0,297.15,0,294.15,0,0.3910957736323618,0,292.4568507164116,24.0484198504667,5.0,21.0,24.0,2,0,1,0.04841985046670061,0.0,0.3427842106350406,0.010327830175746958,0.35311204081078756
651600,0.27263456514910717,547.9582010621839,21.077684593800093,0.0,882.9309766881017,566.4000000000001,259.20000000000005,297.17522066104743,77777,651600,31.222727272727273,957.0561052123552,475.6216557017544,262,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.35000000000000003,0.4652139131571209,-0.3897610277934577,44.21669274149058,651223.1707473964,1.1055824136377757,260.6820906730239,265.34999999999997,278.75,273.80475086854796,3.9269908169872414,2.6,0,297.15,0,294.15,0,0.49585890327777565,0,291.1996931606667,24.025220661047456,5.600000000000023,21.0,24.0,2,0,1,0.025220661047455906,0.0,0.5479582010621838,0.021077684593800092,0.569035885655984
655200,0.3032105337095627,676.0235709503659,28.99432541976676,0.0,900.0421178254036,566.4000000000001,259.20000000000005,297.1623135021215,77777,655200,5.509881422924902,912.3704025369709,389.504117147708,264,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.33,0.39239857918915555,-0.38966927810444907,44.478418560604574,654822.159105357,1.178397747605741,261.1496818670562,265.34999999999997,279.25,274.02828870276727,5.113814708343385,3.1,0,297.15,0,294.15,0,0.5513687975232292,0,290.5335744297212,24.012313502121515,6.100000000000023,21.0,24.0,2,0,1,0.01231350212151483,0.0,0.6760235709503659,0.02899432541976676,0.7050178963701327
658800,0.31665568360686863,735.7961033574043,33.024938452450165,0.0,910.4389924281443,566.4000000000001,259.20000000000005,297.1495747863193,77777,658800,0.0,800.3042364260264,256.35750152160676,271,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.31,0.2771308519879816,-0.3895773208969985,44.74014443519176,658421.148226129,1.293665474806915,262.88755541135777,265.95,280.95,275.1545509179706,5.497787143782138,3.1,0,297.15,0,294.15,0,0.5757283067120257,0,290.24126031945565,23.99957478631933,7.800000000000011,21.0,24.0,2,1,1,0.0,0.0,0.7357961033574043,0.033024938452450164,0.7688210418098544
662400,0.29654584950259716,642.4182689112499,27.12412294553493,0.0,916.7562211635591,566.4000000000001,259.20000000000005,297.1230894846439,77777,662400,5.029411764705882,433.33490111685535,103.18377606752733,263,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.3,0.12996521991105836,-0.3894851562410748,45.00187036536718,662020.138111294,1.4408311068838382,260.87835687266664,264.25,279.25,273.77512078835395,5.497787143782138,2.6,0,297.15,0,294.15,0,0.5389948081926694,0,290.68206230168795,23.973089484643936,6.100000000000023,21.0,24.0,2,1,1,0.0,0.0,0.64241826891125,0.02712412294553493,0.6695423918567849
666000,0.23738019591871123,410.4866166625409,13.912770017847079,0.0,920.5946233518692,566.4000000000001,259.20000000000005,297.1146750302298,77777,666000,4.5,46.08167613636364,0.0,258,0.6939429105929453,-1.830152253641254,0.0,0.30000000000000004,101325,0.41000000000000003,-0.03978797084926056,-0.3893927842067874,45.26359635124573,665619.1287624319,1.6105842976441571,259.8275966868299,266.45,277.54999999999995,273.32075073723195,5.497787143782138,1.5,0,297.15,0,294.15,0,0.4313749981713202,0,291.9735000219441,23.96467503022984,4.399999999999977,21.0,24.0,2,1,1,0.0,0.0,0.4104866166625409,0.01391277001784708,0.42439938668038796
669600,0.18481005840748482,248.760957231504,6.565336150173554,0.0,922.926870572586,566.4000000000001,259.20000000000005,297.12137164536944,77777,669600,0.0,0.0,0.0,253,0.6939429105929453,-1.830152253641254,0.0,0.4,101325,0.49,-0.22488654101084093,-0.38930020486438555,45.52532239294217,669218.120181121,1.7956828678057375,258.4741440053934,267.04999999999995,275.95,272.5762305737501,1.9722220547535925,3.6,0,297.15,0,294.15,0,0.3358354640122755,0,293.11997443185265,23.97137164536946,2.8000000000000114,21.0,24.0,2,1,1,0.0,0.0,0.248760957231504,0.006565336150173554,0.25532629338167756
673200,6.49405497939947e-43,3.2957958332319667e-40,2.7141090206404644e-83,0.0,718.3100082995321,56.64000000000001,25.92,297.14520240411605,77777,673200,0.0,0.0,0.0,244,0.6939429105929453,-1.830152253641254,0.0,0.30000000000000004,101325,0.52,-0.4197947472795176,-0.3892074182842582,45.7870484905712,672817.1123689383,1.9905910740744142,256.15044774464917,265.95,273.75,270.894576750667,3.141592653589793,2.1,0,303.15,0,288.15,0,0.0,0,294.15,23.99520240411607,0.6000000000000227,15.0,30.0,0,1,0,0.0,0.0,3.2957958332319668e-43,2.7141090206404644e-86,3.2957958332319668e-43
676800,-3.452784232071454e-76,3.6254244554409596e-74,7.672453158647187e-150,0.0,593.0672534380079,56.64000000000001,25.92,296.21325016993706,77777,676800,0.0,0.0,0.0,241,0.6939429105929453,-1.830152253641254,0.0,0.2,101325,0.63,-0.6198751812710639,-0.3891144245369345,46.04877464424735,676416.1053274589,2.1906715080659604,255.28946529686522,267.04999999999995,272.54999999999995,270.491199452421,3.543018381548489,3.1,0,303.15,0,288.15,0,0.0,0,294.15,23.063250169937078,-0.6000000000000227,15.0,30.0,0,1,0,0.0,0.0,3.625424455440959e-77,7.672453158647187e-153,3.625424455440959e-77
680400,-3.1295940597268066e-109,1.6386273734678168e-106,6.303349439591213e-216,0.0,517.1027092400442,56.64000000000001,25.92,295.2753943432787,77777,680400,0.0,0.0,0.0,236,0.6939429105929453,-1.830152253641254,0.0,0.2,101325,0.79,-0.8201742359472259,-0.3890212236930827,46.3105008540851,680015.099058257,2.3909705627421225,254.04926061571786,268.15,270.95,269.88259007207694,3.141592653589793,4.6,0,303.15,0,288.15,0,0.0,0,294.15,22.125394343278742,-2.1999999999999886,15.0,30.0,0,1,0,0.0,0.0,1.6386273734678168e-109,6.303349439591213e-219,1.6386273734678168e-109
684000,2.3589928155137226e-143,0.0,3.581365145849573e-284,7.321697604497134e-140,471.0272936873855,56.64000000000001,25.92,294.4374343259513,77777,684000,0.0,0.0,0.0,230,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.68,-1.0128068612284915,-0.38892781582351055,46.572227120198754,683614.0935629042,2.583603188023388,252.35896741924836,265.34999999999997,269.84999999999997,268.3025912729125,3.543018381548489,3.6,0,303.15,0,288.15,0,0.0,0,294.15,21.287434325951324,-3.3000000000000114,15.0,30.0,0,1,0,0.0,7.3216976044971335e-143,0.0,3.581365145849573e-287,7.3216976044971335e-143
687600,7.256492472558815e-176,0.0,0.0,3.3310237518060463e-172,443.08078336781097,56.64000000000001,25.92,293.63219895370884,77777,687600,0.0,0.0,0.0,226,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.71,-1.1787370935199437,-0.3888342009991651,46.83395344270255,687213.0888429716,2.7495334203148403,251.2118098995119,264.84999999999997,268.75,267.4293910638826,3.543018381548489,2.6,0,303.15,0,288.15,0,0.0,0,294.15,20.48219895370886,-4.399999999999977,15.0,30.0,0,1,0,0.0,3.331023751806046e-175,0.0,0.0,3.331023751806046e-175
691200,6.601764949272489e-210,0.0,0.0,3.872907052439361e-206,426.13015080868684,56.64000000000001,25.92,292.8655253664024,77777,691200,0.0,0.0,0.0,226,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.71,-1.2646532673288822,-0.3887403792911322,47.095679821710604,690812.0849000282,2.8354495941237787,251.2118098995119,264.84999999999997,268.75,267.4293910638826,3.543018381548489,5.7,0,303.15,0,288.15,0,0.0,0,294.15,19.715525366402403,-4.399999999999977,15.0,30.0,0,1,0,0.0,3.872907052439361e-209,0.0,0.0,3.872907052439361e-209
694800,8.633352566064665e-287,0.0,0.0,6.041385512610092e-283,415.8490245937265,56.64000000000001,25.92,292.1226977011453,77777,694800,0.0,0.0,0.0,223,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.71,-1.2067100503601718,-0.3886463507706371,47.35740625733688,694411.0817356413,2.7775063771550683,250.50861735149704,264.25,268.15,266.8716033843856,3.141592653589793,5.7,0,303.15,0,288.15,0,0.0,0,294.15,18.972697701145307,-5.0,15.0,30.0,0,1,0,0.0,6.041385512610092e-286,0.0,0.0,6.041385512610092e-286
698400,5e-324,0.0,0.0,3.8977e-320,409.61301463087386,56.64000000000001,25.92,291.5190825131371,77777,698400,0.0,0.0,0.0,225,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.68,-1.0516716716589678,-0.3885521155090431,47.61913274969529,698010.0793513773,2.6224679984538644,251.06914381210083,264.25,268.75,267.2904581109242,3.141592653589793,4.6,0,303.15,0,288.15,0,0.0,0,294.15,18.36908251313713,-4.399999999999977,15.0,30.0,0,1,0,0.0,4e-323,0.0,0.0,4e-323
702000,5e-324,0.0,0.0,4.345e-320,405.83064590170255,56.64000000000001,25.92,290.83177552465924,77777,702000,0.0,0.0,0.0,223,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.71,-0.8624168573272839,-0.38845767357785255,47.88085929889959,701609.0777488003,2.4332131841221805,250.50861735149704,264.25,268.15,266.8716033843856,3.141592653589793,6.2,0,303.15,0,288.15,0,0.0,0,294.15,17.68177552465926,-5.0,15.0,30.0,0,1,0,0.0,4.4e-323,0.0,0.0,4.4e-323
705600,5e-324,0.0,0.0,4.781e-320,403.53650056058996,56.64000000000001,25.92,290.3107063972344,77777,705600,0.0,0.0,0.0,225,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.51,-0.6628245953244605,-0.38836302504870596,48.14258590506342,705208.0769294733,2.233620922119357,250.86163391630677,261.45,269.25,266.93277575937606,3.141592653589793,6.2,0,303.15,0,288.15,0,0.0,0,294.15,17.160706397234435,-3.8999999999999773,15.0,30.0,0,1,0,0.0,5e-323,0.0,0.0,5e-323
709200,5e-324,0.0,0.0,5.286e-320,402.1450172804008,56.64000000000001,25.92,289.748392421283,77777,709200,0.0,0.0,0.0,225,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.51,-0.46211941769679665,-0.38826816999338204,48.40431256830035,708807.0768949575,2.032915744491693,250.86163391630677,261.45,269.25,266.93277575937606,3.543018381548489,6.7,0,303.15,0,288.15,0,0.0,0,294.15,16.598392421282995,-3.8999999999999773,15.0,30.0,0,1,0,0.0,5.4e-323,0.0,0.0,5.4e-323
712800,5e-324,0.0,0.0,5.6585e-320,401.3010316425488,56.64000000000001,25.92,289.19659182688855,77777,712800,0.0,0.0,0.0,225,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.56,-0.26556836794476135,-0.3881731084837977,48.666039288723766,712406.0776468124,1.836364694739658,251.12816841353333,262.54999999999995,269.25,267.1749637422624,3.543018381548489,6.2,0,303.15,0,288.15,0,0.0,0,294.15,16.046591826888573,-3.8999999999999773,15.0,30.0,0,1,0,0.0,5.4e-323,0.0,0.0,5.4e-323
716400,5e-324,0.0,0.0,5.9644e-320,400.7891234025849,56.64000000000001,25.92,288.76872383409943,77777,716400,9.077991452991453,35.05828651685393,0.0,228,0.6939429105929453,-1.830152253641254,0.0,0.1,101325,0.44,-0.07774496471946746,-0.38807784059200756,48.92776606644701,716005.0791865966,1.648541291514364,251.7642065847964,260.95,270.34999999999997,267.5298914125628,3.543018381548489,6.2,0,303.15,0,288.15,0,0.0,0,294.15,15.618723834099455,-2.8000000000000114,15.0,30.0,0,1,0,0.0,6e-323,0.0,0.0,6e-323
720000,5e-324,0.0,0.0,6.028e-320,400.4786322823688,56.64000000000001,25.92,288.8041944896453,77777,720000,75.12295791409716,412.2736255118714,103.36671087533156,227,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.48,0.09609208048107631,-0.387982366390204,49.18949290158326,719604.0815158662,1.4747042463138202,251.42065705595311,261.45,269.84999999999997,267.3060701565842,3.141592653589793,7.2,0,303.15,0,288.15,0,0.0,0,294.15,15.654194489645306,-3.3000000000000114,21.0,24.0,2,0,1,5.345805510354694,6e-323,0.0,0.0,6e-323
723600,0.09154471128654108,0.0,0.854358076062396,317.2329617112101,606.8924648948255,566.4000000000001,259.20000000000005,294.2082203419334,77777,723600,120.90792160065332,805.3594145018869,257.8448275862069,243,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.37,0.24912165271203857,-0.387886685950717,49.45121979424561,723203.0846361764,1.321674674082858,255.79164415008918,262.54999999999995,274.25,270.3634303599618,3.9269908169872414,5.1,0,297.15,0,294.15,0,0.16605947184245984,0,297.3051299650067,21.058220341933406,1.1000000000000227,21.0,24.0,2,1,1,0.0,0.3172329617112101,0.0,0.000854358076062396,0.3180873197872725
727200,4.130489175298411e-21,2.3017791862956043e-18,1.098007623528929e-39,0.0,732.4969763207434,566.4000000000001,259.20000000000005,295.4092645830899,77777,727200,104.76612903225806,893.9623619939779,385.7967032967033,255,0.6939429105929453,-1.830152253641254,0.0,0.1,101325,0.24,0.37245434404649114,-0.38779079934601385,49.712946744547,726802.0885490804,1.1983419827484054,259.0279787740378,260.95,278.15,272.4503439718844,3.543018381548489,7.2,0,297.15,0,294.15,0,0.0,0,294.15,22.25926458308993,5.0,21.0,24.0,2,1,1,0.0,0.0,2.3017791862956042e-21,1.098007623528929e-42,2.3017791862956042e-21
730800,0.12307793078225313,120.0538887611345,1.9591882317503315,0.0,808.4299246201471,566.4000000000001,259.20000000000005,297.35447342688775,77777,730800,79.5,920.0861763402747,454.8964785214785,268,0.6939429105929453,-1.830152253641254,0.1,0.4,101325,0.17,0.4556006045977643,-0.38769470664869904,49.974673752600296,730401.0932561301,1.1151957221971323,262.31404353788565,258.75,280.95,273.8478539356771,3.543018381548489,5.7,0,297.15,0,294.15,0,0.22481438814326238,0,294.4522273422808,24.204473426887773,7.800000000000011,21.0,24.0,2,0,1,0.20447342688777326,0.0,0.1200538887611345,0.0019591882317503313,0.12201307699288483
734400,0.2324795162644201,400.2086757499524,13.068966558332827,0.0,854.7773232142066,566.4000000000001,259.20000000000005,297.19635362975026,77777,734400,52.5,930.7757601351351,481.6818181818182,284,0.6939429105929453,-1.830152253641254,0.2,0.8,101325,0.14,0.488914103462295,-0.3875984079315142,50.23640081851823,734000.0987588756,1.0818822233326015,265.9558164321524,259.25,283.75,275.44180849566163,3.543018381548489,4.1,0,297.15,0,294.15,0,0.4229811126052072,0,292.07422664873746,24.046353629750286,10.600000000000023,21.0,24.0,2,0,1,0.04635362975028556,0.0,0.40020867574995245,0.013068966558332827,0.4132776423082853
738000,0.2894864523590806,617.3829049225088,25.23317495685869,0.0,882.9387329378695,566.4000000000001,259.20000000000005,297.1767306057464,77777,738000,26.4375,922.2230113636364,455.85096153846155,294,0.6939429105929453,-1.830152253641254,0.2,0.8,101325,0.17,0.46775034744130717,-0.38750190326733774,50.49812794241341,737599.1050588656,1.1030459793535894,268.31619006928287,262.54999999999995,285.34999999999997,276.8481711737297,0.4014257279586958,2.6,0,297.15,0,294.15,0,0.5265082911275653,0,290.8319005064692,24.026730605746422,12.199999999999989,21.0,24.0,2,0,1,0.026730605746422498,0.0,0.6173829049225088,0.02523317495685869,0.6426160798793675
741600,0.31707723772158286,738.5789149499639,33.15754480079765,0.0,900.0499563752319,566.4000000000001,259.20000000000005,297.1605477895888,77777,741600,5.71875,876.7268808777429,378.50403846153847,291,0.6939429105929453,-1.830152253641254,0.2,0.7000000000000001,101325,0.16,0.3951182139729881,-0.3874051927291847,50.75985512439835,741198.1121576471,1.1756781128219085,267.56175931009443,261.45,284.84999999999997,276.39788217438223,0.4014257279586958,4.6,0,297.15,0,294.15,0,0.5765708270519653,0,290.2311500753764,24.010547789588827,11.699999999999989,21.0,24.0,2,0,1,0.010547789588827072,0.0,0.7385789149499639,0.033157544800797654,0.7717364597507615
745200,0.32805313653964036,789.3025744908064,36.72144395270458,0.0,910.4469633810511,566.4000000000001,259.20000000000005,297.14966836804354,77777,745200,0.0,786.1412021262096,251.50333333333333,290,0.6939429105929453,-1.830152253641254,0.1,0.6000000000000001,101325,0.17,0.2799152198442223,-0.3873082763902069,51.02158236458542,744797.1200567654,1.2908811069506743,267.41164600876914,262.54999999999995,285.34999999999997,276.8481711737297,6.283185307179586,3.6,0,297.15,0,294.15,0,0.5964535072551637,0,289.992557912938,23.999668368043558,12.199999999999989,21.0,24.0,2,1,1,0.0,0.0,0.7893025744908063,0.03672144395270458,0.8260240184435109
